,Index,Height(Inches),Weight(Pounds),BMI
7951,7952,66.72578,116.2868,18.36108859931278
7952,7953,67.68983,120.3912,18.47154496866183
7953,7954,67.24673,117.8198,18.316026559582063
7954,7955,70.80139,131.9536,18.5051666394011
7955,7956,69.81422,128.8624,18.58633498187174
7956,7957,67.41926,118.315,18.29899213040359
7957,7958,68.10832,140.7132,21.325038744337096
7958,7959,69.52176,138.7414,20.17994049782501
7959,7960,66.44673,123.6693,19.691101068816955
7960,7961,66.50938,104.0396,16.534390871444124
7961,7962,68.27624,122.9904,18.547583986876557
7962,7963,67.51054,131.6367,20.304352654258484
7963,7964,68.2331,122.1745,18.44784707099274
7964,7965,69.20004,128.2344,18.825528538759208
7965,7966,68.22569,135.757,20.503201699170894
7966,7967,69.67618,116.2938,16.840043997929744
7967,7968,69.15372,134.0076,19.6994299948283
7968,7969,67.44681,127.5092,19.704890155476686
7969,7970,71.4192,145.7932,20.093825715583908
7970,7971,66.01984,141.9976,22.90273743431686
7971,7972,67.5773,127.9425,19.69556690805093
7972,7973,64.49893,140.2004,23.691881825208462
7973,7974,70.19674,126.914,18.106352456050978
7974,7975,67.51149,123.7364,19.08523075438821
7975,7976,66.75836,119.0958,18.786265367775467
7976,7977,66.36645,132.4222,21.135812562191227
7977,7978,65.96947,126.7739,20.47854920718512
7978,7979,67.47588,138.5358,21.390465094763577
7979,7980,65.8521,115.0837,18.656487574831857
7980,7981,67.1238,122.7868,19.15816621131706
7981,7982,69.1103,138.6654,20.40975903944375
7982,7983,64.77536,113.5556,19.025856232063287
7983,7984,68.77562,126.086,18.73929136897088
7984,7985,69.56475,128.952,18.7328972005855
7985,7986,66.86676,137.0564,21.549345533465175
7986,7987,67.45183,142.6514,22.041639228208666
7987,7988,66.7056,127.0386,20.07088092079015
7988,7989,69.45967,130.8347,19.063947643392193
7989,7990,67.83848,120.0967,18.345695554044667
7990,7991,67.65053,137.3509,21.098152531021903
7991,7992,69.02638,135.0166,19.92105325304492
7992,7993,68.05329,125.4398,19.041117208493713
7993,7994,65.0137,113.7752,18.92313844703952
7994,7995,67.74935,128.7894,19.72537095164011
7995,7996,67.3018,110.3175,17.12168004342509
7996,7997,69.57329,169.1268,24.5630716496822
7997,7998,66.46916,127.2647,20.249900901969244
7998,7999,67.37618,121.7823,18.859350343470137
7999,8000,66.03128,123.2914,19.878731923994597
8000,8001,67.88652,126.5258,19.300445075135578
8001,8002,66.60311,124.1856,19.680564324801136
8002,8003,67.72857,119.5459,18.320874454376572
8003,8004,66.20895,125.1912,20.076857028904318
8004,8005,69.24463,126.2716,18.513511939019622
8005,8006,68.69724,110.894,16.519039659481958
8006,8007,66.70205,120.3019,19.008570080729466
8007,8008,71.16914,135.0369,18.742363158668624
8008,8009,65.43614,152.6168,25.056610524105533
8009,8010,67.25401,130.5463,20.290069009872955
8010,8011,68.05015,123.7466,18.785831675357276
8011,8012,70.48365,134.9316,19.093793586407887
8012,8013,69.03379,129.6641,19.127210648065827
8013,8014,65.4187,118.1433,19.407098197781703
8014,8015,68.94762,136.9932,20.258896078798546
8015,8016,68.75178,107.7319,16.02255426201992
8016,8017,69.54295,135.5159,19.69878135747954
8017,8018,66.34532,123.7345,19.761756624930914
8018,8019,69.9271,146.4336,21.052565592340887
8019,8020,66.65813,127.9335,20.241064767298166
8020,8021,68.55262,123.4302,18.464121206972838
8021,8022,65.96412,122.5101,19.793002214040794
8022,8023,69.48892,119.1983,17.353787005637635
8023,8024,66.3432,137.1607,21.907468048937197
8024,8025,68.28599,123.3591,18.597873825150504
8025,8026,68.39674,126.1915,18.963330883265936
8026,8027,65.75868,111.5519,18.135357578982685
8027,8028,68.36155,133.9494,20.14987216835721
8028,8029,69.21078,134.4253,19.72826313645777
8029,8030,67.22096,114.8024,17.86063401687326
8030,8031,68.65998,124.7691,18.606085924764542
8031,8032,68.44603,110.3778,16.56305835949596
8032,8033,70.35705,125.9397,17.88556797496391
8033,8034,71.52468,137.9496,18.956751787709468
8034,8035,67.94061,141.0108,21.475773644898602
8035,8036,70.04339,127.3467,18.247724106183377
8036,8037,64.54078,130.1828,21.970528996712943
8037,8038,66.18181,127.6085,20.481306075976224
8038,8039,68.11241,124.1533,18.813131819422633
8039,8040,69.5091,151.7634,22.082032360365254
8040,8041,71.46618,135.5982,18.664145515669976
8041,8042,67.79009,131.2158,20.07284988036594
8042,8043,64.8491,121.2608,20.27065806389017
8043,8044,66.50511,137.4995,21.854778623128546
8044,8045,70.0677,144.6209,20.708596267566083
8045,8046,69.80295,116.8405,16.85781089022547
8046,8047,70.14185,131.8359,18.837990814945663
8047,8048,67.22436,133.605,20.783787043044683
8048,8049,71.97836,138.1052,18.73964941557483
8049,8050,69.32003,136.5839,19.981926188079676
8050,8051,67.41409,123.8328,19.15533117832571
8051,8052,68.08026,131.0779,19.881190588123005
8052,8053,68.13257,136.8494,20.724720416487585
8053,8054,70.37547,130.5691,18.533315501920193
8054,8055,70.31686,132.9542,18.9033357479733
8055,8056,65.5543,121.2351,19.832676660954217
8056,8057,64.65127,118.3996,19.91367610907772
8057,8058,69.73363,122.1652,17.661121942464646
8058,8059,67.69405,121.728,18.67432083328248
8059,8060,70.20483,118.4049,16.888497592422254
8060,8061,64.46691,120.621,20.403493832592257
8061,8062,69.64553,134.4838,19.491210049179468
8062,8063,69.29407,131.2404,19.214572636932633
8063,8064,68.98608,121.228,17.907515259533334
8064,8065,67.32147,110.6602,17.164833492145043
8065,8066,69.65674,134.4204,19.475751206657627
8066,8067,69.91295,148.5606,21.36700808463201
8067,8068,70.938,129.7384,18.124497839398604
8068,8069,68.91523,109.4881,16.206596685970847
8069,8070,68.55359,131.1947,19.625069809306304
8070,8071,66.76524,121.931,19.22952832313346
8071,8072,70.89744,138.8549,19.420277330704863
8072,8073,73.09657,134.9595,17.756803495074386
8073,8074,69.22647,145.0718,21.281094070061787
8074,8075,63.65093,116.5654,20.226254912170905
8075,8076,66.46411,129.734,20.645944063799732
8076,8077,68.35474,123.7944,18.625976592354995
8077,8078,67.57134,124.2097,19.12431000309728
8078,8079,66.83183,135.5006,21.327003336173533
8079,8080,69.62922,143.0166,20.737610532944736
8080,8081,68.05903,126.0365,19.128466260523393
8081,8082,67.54296,134.5517,20.734059277658094
8082,8083,69.303,116.7611,17.090290037790744
8083,8084,67.38937,128.9351,19.959225910789552
8084,8085,71.45669,134.6404,18.537233827581193
8085,8086,68.49029,128.3649,19.23727713972855
8086,8087,65.84126,125.7087,20.385642018858732
8087,8088,69.25123,133.4489,19.562093950373825
8088,8089,64.51431,103.0865,17.411853572956286
8089,8090,67.82414,127.065,19.418365641778138
8090,8091,65.84897,118.2251,19.167569325515863
8091,8092,70.67116,122.6757,17.267498621141797
8092,8093,67.11351,124.6458,19.454186223049824
8093,8094,67.59487,138.5996,21.325038683392776
8094,8095,66.33295,116.4343,18.60277090385699
8095,8096,69.89298,140.0236,20.15066804856871
8096,8097,66.38557,142.4689,22.726262518960567
8097,8098,67.1027,125.1139,19.533537322386707
8098,8099,66.43884,113.1903,18.026875260454442
8099,8100,66.12177,120.4629,19.369557437166595
8100,8101,67.00531,133.6411,20.925552092369177
8101,8102,64.16307,101.9669,17.411824067513415
8102,8103,67.32597,135.9051,21.07782726039561
8103,8104,66.94272,121.8755,19.118993537065368
8104,8105,69.08751,142.7891,21.030582428642735
8105,8106,70.44232,132.9498,18.835437470454355
8106,8107,67.9102,125.3998,19.115345402990418
8107,8108,66.51569,119.5183,18.990724393915773
8108,8109,67.3862,128.4407,19.884563211142932
8109,8110,68.10423,120.9619,18.333937677763792
8110,8111,67.51842,110.0212,16.966300739280513
8111,8112,68.2832,108.7627,16.398630270013797
8112,8113,67.79292,128.0636,19.589003794343185
8113,8114,68.30939,121.2109,18.261489028180396
8114,8115,66.19976,113.9021,18.271501011802492
8115,8116,65.84849,142.3934,23.086257968133417
8116,8117,68.82083,135.0981,20.052325890395295
8117,8118,68.96333,135.9867,20.100891162833154
8118,8119,69.04066,133.625,19.707574384007945
8119,8120,64.90924,123.5221,20.610424805762513
8120,8121,64.53827,121.1495,20.447598638112524
8121,8122,71.75047,139.379,19.032821246277926
8122,8123,66.93045,132.2175,20.74898115675275
8123,8124,65.54236,129.4864,21.19021345889111
8124,8125,64.84131,91.8085,15.350928752633788
8125,8126,66.98431,130.0474,20.375619538664452
8126,8127,66.14261,118.8111,19.091923489508513
8127,8128,70.81757,145.2176,20.356004534147495
8128,8129,68.91444,152.0833,22.5121197228908
8129,8130,66.66634,100.2743,15.86104284033901
8130,8131,70.48203,137.6556,19.480154668466426
8131,8132,69.91213,135.5083,19.490193648524908
8132,8133,66.64902,118.6405,18.775899733264914
8133,8134,69.01354,145.8844,21.532555186386332
8134,8135,66.26097,115.3104,18.463253184029888
8135,8136,68.89543,119.3074,17.67021673346372
8136,8137,71.22325,132.1547,18.314470365838616
8137,8138,68.68597,124.6849,18.579461167755376
8138,8139,69.89911,135.1557,19.446721698196157
8139,8140,68.69947,116.0361,17.283897235434832
8140,8141,69.8535,136.027,19.59765475290128
8141,8142,63.44123,112.1713,19.592681974673877
8142,8143,64.11532,133.1515,22.770772270415883
8143,8144,71.75025,132.088,18.037313437871646
8144,8145,66.19729,135.4905,21.736206400582436
8145,8146,65.72997,126.827,20.6366964724727
8146,8147,72.16986,137.5684,18.56787849818162
8147,8148,66.48739,127.293,20.243298416901926
8148,8149,69.31215,124.2118,18.176047099577776
8149,8150,68.02947,119.5556,18.160636818407557
8150,8151,65.97774,91.25752,14.737679815593067
8151,8152,71.29851,142.5115,19.708080530274017
8152,8153,71.5143,127.7847,17.565009891809545
8153,8154,68.60076,128.8566,19.24882121305671
8154,8155,68.18368,135.9276,20.554272005231848
8155,8156,69.8811,151.879,21.864199871894378
8156,8157,67.93999,132.0277,20.10802541550215
8157,8158,69.80319,123.1697,17.77086910711891
8158,8159,65.19641,117.6912,19.464889901020282
8159,8160,67.8403,127.0545,19.40751171225246
8160,8161,68.50897,137.9252,20.658751474171055
8161,8162,65.14879,115.1881,19.07876381553077
8162,8163,66.95341,120.6277,18.917205008617582
8163,8164,68.25949,136.41,20.581425705708533
8164,8165,68.03615,149.0647,22.6386578325961
8165,8166,64.54579,111.3072,18.78203915734078
8166,8167,71.52318,127.8014,17.562943551607297
8167,8168,69.57994,137.7495,20.002176552540174
8168,8169,66.84427,129.9887,20.451847981184898
8169,8170,68.5828,123.3208,18.431523513516094
8170,8171,69.51119,146.7832,21.356113951176418
8171,8172,67.49702,135.4823,20.905891282175062
8172,8173,67.20475,129.0149,20.08145865303199
8173,8174,67.66461,136.768,20.999872365280172
8174,8175,70.03691,122.5324,17.561124065946448
8175,8176,68.89205,118.0131,17.480237438436784
8176,8177,68.85894,135.317,20.0625910124492
8177,8178,68.40447,143.2456,21.521257867139713
8178,8179,69.51754,137.8977,20.059659494888574
8179,8180,69.63896,135.0191,19.572485521016496
8180,8181,68.27563,135.026,20.362978136602237
8181,8182,65.59198,122.9795,20.09493316349059
8182,8183,64.35791,120.4781,20.448411239359608
8183,8184,67.63682,135.534,20.827503658337324
8184,8185,69.47515,137.0927,19.966901183523074
8185,8186,68.93408,133.3871,19.733366771244643
8186,8187,65.98502,133.4505,21.546901433858114
8187,8188,67.65672,124.4906,19.119212773988416
8188,8189,68.79529,144.5481,21.470902563411624
8189,8190,66.82439,133.8378,21.069979260272348
8190,8191,68.7321,109.9033,16.354860019086022
8191,8192,66.33945,122.7443,19.60708020274766
8192,8193,67.47277,99.0744,15.298882043704872
8193,8194,67.72698,134.7996,20.659533345155406
8194,8195,65.20132,116.8893,19.32935252162523
8195,8196,71.49103,135.6049,18.65209417124556
8196,8197,65.24026,113.6473,18.77081290912874
8197,8198,69.99307,139.7899,20.059542960249484
8198,8199,65.18268,121.4679,20.09798061719648
8199,8200,70.06241,134.3005,19.233698788732806
8200,8201,68.61652,125.2,18.69400167465955
8201,8202,68.15831,124.9999,18.91591542874976
8202,8203,63.48187,117.5449,20.50499619787138
8203,8204,71.29462,142.6142,19.7244352781425
8204,8205,70.11496,143.9751,20.588340046640006
8205,8206,68.83929,141.5128,20.99318264632578
8206,8207,70.15775,113.8639,16.26260355196918
8207,8208,69.59681,133.7791,19.416230851354115
8208,8209,65.83263,122.5777,19.8831130752654
8209,8210,71.32785,135.4846,18.720911555244353
8210,8211,68.20864,143.309,21.654592223402027
8211,8212,71.87288,134.3715,18.286575982209385
8212,8213,69.35277,128.963,18.849195930102802
8213,8214,67.94055,142.3413,21.67844546910094
8214,8215,69.71919,138.7374,20.065233164994698
8215,8216,64.67334,113.3238,19.046968930879604
8216,8217,65.33432,118.6681,19.543689910310526
8217,8218,67.46316,144.152,22.266022192734958
8218,8219,71.08038,155.0439,21.572999200178685
8219,8220,66.66043,135.3184,21.407993168167515
8220,8221,67.7645,109.9437,16.83143704366963
8221,8222,67.23122,124.4395,19.354038387121815
8222,8223,67.43133,134.417,20.781939298876623
8223,8224,69.74968,130.7336,18.891137390000363
8224,8225,68.14016,128.6113,19.472788869484848
8225,8226,68.9402,133.3423,19.723236800733172
8226,8227,69.35342,136.4262,19.939641384829162
8227,8228,69.8643,140.5089,20.23711197903706
8228,8229,69.31822,136.0998,19.912143245224385
8229,8230,65.9301,105.284,17.027474266103987
8230,8231,68.42378,127.227,19.103831829721994
8231,8232,65.94139,120.6136,19.50003586599606
8232,8233,68.18063,115.003,17.391717601160238
8233,8234,70.25983,129.9544,18.50683377282028
8234,8235,66.05596,104.3081,16.805418904851894
8235,8236,67.73703,131.4725,20.143639710542825
8236,8237,65.29545,126.3612,20.83546647183697
8237,8238,68.16479,121.2363,18.34289147349661
8238,8239,68.95501,140.2805,20.740583894762185
8239,8240,68.19061,129.2682,19.54329896026896
8240,8241,69.5707,126.2858,18.342439637379115
8241,8242,70.02356,137.4431,19.70561048496168
8242,8243,69.14845,117.2798,17.243032330127704
8243,8244,70.24309,121.0725,17.25017952647629
8244,8245,70.66018,142.7478,20.099037935088717
8245,8246,67.45148,125.9385,19.459464048312935
8246,8247,65.03584,114.225,18.98501671568237
8247,8248,70.45839,133.1533,18.855663924803768
8248,8249,67.11299,120.7303,18.843363637687514
8249,8250,68.24423,137.3349,20.730241651288686
8250,8251,66.7588,105.3169,16.612551835515188
8251,8252,68.7307,116.3236,17.310978826979568
8252,8253,63.45132,118.147,20.629879957133245
8253,8254,69.32305,133.6457,19.550370444887534
8254,8255,69.07258,123.9537,18.264318156891942
8255,8256,70.51044,143.4905,20.289513065491676
8256,8257,67.29369,117.9183,18.305763537344266
8257,8258,69.33952,142.08,20.77431017071799
8258,8259,67.33993,136.4499,21.153548255378603
8259,8260,66.34535,120.6503,19.269158634796526
8260,8261,64.39297,125.5261,21.28200043725847
8261,8262,66.67639,113.1137,17.886541612825045
8262,8263,72.36601,134.7475,18.08867624238081
8263,8264,68.24893,111.0142,16.754912524159135
8264,8265,65.53245,122.3297,20.025087667877365
8265,8266,67.60693,130.4762,20.068004709257337
8266,8267,68.68598,124.5562,18.560278006861108
8267,8268,68.61117,129.6617,19.36321135282878
8268,8269,70.92173,141.8458,19.824998556375654
8269,8270,69.31458,123.953,18.136904877425795
8270,8271,68.56604,130.441,19.50524048355978
8271,8272,68.63936,127.0952,18.96435266655214
8272,8273,66.36369,136.0598,21.718213659829594
8273,8274,68.99555,114.0398,16.841067247616373
8274,8275,67.46519,122.2341,18.87940089673579
8275,8276,67.80467,123.7772,18.926781390054664
8276,8277,71.52782,116.7279,16.039100899399543
8277,8278,72.49367,154.5031,20.667709551311162
8278,8279,66.60755,123.1233,19.50961293513309
8279,8280,71.07038,138.9521,19.339407506488907
8280,8281,66.33447,150.3119,24.014312751591604
8281,8282,71.17232,129.6463,17.992570225700124
8282,8283,69.03651,138.4825,20.42643439056179
8283,8284,69.34919,137.7115,20.129952406251633
8284,8285,68.05366,126.4259,19.190593446682144
8285,8286,71.4948,132.8622,18.272915809300436
8286,8287,69.06112,115.3726,17.00555343674313
8287,8288,68.23732,110.6226,16.701491744826495
8288,8289,67.93276,120.392,18.33979322849331
8289,8290,68.55485,130.1554,19.4688879838249
8290,8291,67.5741,125.7973,19.36716731967772
8291,8292,66.36239,117.4231,18.744110236693082
8292,8293,70.76127,133.7229,18.774564581578407
8293,8294,67.10716,131.2588,20.490192340871456
8294,8295,64.5143,127.8143,21.5885161107373
8295,8296,67.47838,120.9216,18.669380827500046
8296,8297,67.23335,141.0636,21.938189610095563
8297,8298,67.99254,144.1656,21.922720046456718
8298,8299,67.458,121.6819,18.798118600292444
8299,8300,66.80866,121.3264,19.109314772024316
8300,8301,66.09963,124.8608,20.090159339400845
8301,8302,66.12053,124.1474,19.96274694357499
8302,8303,64.70924,130.2642,21.86995066877666
8303,8304,69.01541,119.7938,17.680621286662607
8304,8305,67.46277,137.7862,21.282993358351366
8305,8306,71.60898,137.8791,18.90248010284536
8306,8307,69.08877,130.997,19.293088346950757
8307,8308,67.81669,115.8327,17.705709192473055
8308,8309,70.74181,128.5074,18.05224117382188
8309,8310,64.4356,119.3601,20.209833952066163
8310,8311,70.81481,139.7362,19.589171360896316
8311,8312,64.90712,129.5891,21.624153712810465
8312,8313,68.30316,126.8148,19.109251362020697
8313,8314,68.41201,132.9198,19.96550516271831
8314,8315,66.35212,99.69835,15.919656362532317
8315,8316,67.27049,124.5827,19.35369451081597
8316,8317,66.63726,120.3137,19.047419424875272
8317,8318,65.00921,84.26295,14.01658475837269
8318,8319,67.69319,124.4028,19.085147444990493
8319,8320,70.26676,128.8174,18.341295035929033
8320,8321,66.19211,121.0948,19.42980172251217
8321,8322,65.62693,126.6962,20.680200119965995
8322,8323,71.58993,135.744,18.619674816998547
8323,8324,68.54869,108.706,16.263369204962654
8324,8325,68.52266,122.0975,18.280735687954365
8325,8326,66.21562,109.3178,17.527715214813608
8326,8327,65.71102,113.8038,18.528304165349944
8327,8328,72.23909,159.4608,21.48150627129968
8328,8329,66.533,139.0226,22.078345163606546
8329,8330,67.42805,125.9181,19.469835696039606
8330,8331,64.33729,123.4824,20.971759054473228
8331,8332,68.29721,140.0057,21.100615164687387
8332,8333,69.15487,128.4365,18.879837356787725
8333,8334,69.50939,132.4955,19.2783339425379
8334,8335,65.75398,112.9736,18.36911371648689
8335,8336,67.22359,155.7617,24.23107043292374
8336,8337,66.0023,116.0386,18.725769182143473
8337,8338,67.83406,115.5906,17.65965523269981
8338,8339,71.42677,138.3516,19.064151844493306
8339,8340,68.93168,112.8601,16.697752876907916
8340,8341,68.26056,133.5413,20.14796700724062
8341,8342,65.24947,112.2883,18.5411153191604
8342,8343,66.60071,137.7297,21.828566115178596
8343,8344,69.48187,122.6836,17.86482802029616
8344,8345,66.24301,108.3135,17.352330012710677
8345,8346,65.05662,139.3953,23.15370331944139
8346,8347,69.89977,119.9003,17.25139031649375
8347,8348,69.30058,149.1915,21.838643896759372
8348,8349,72.0775,127.4068,17.24044627106183
8349,8350,65.99698,118.3092,19.095266198980973
8350,8351,68.87245,135.0451,20.01442377043783
8351,8352,68.64611,120.4317,17.966532942726733
8352,8353,67.65677,131.041,20.125190641006487
8353,8354,69.15197,128.0926,18.830864241729998
8354,8355,70.05894,141.614,20.2831027525261
8355,8356,71.40809,135.1406,18.631436216968233
8356,8357,69.03498,147.5304,21.76198157196118
8357,8358,66.53406,104.5216,16.598671240975865
8358,8359,67.71834,124.1642,19.034396535885346
8359,8360,67.63519,130.3102,20.025727748682044
8360,8361,66.43601,120.5525,19.201027188247668
8361,8362,68.15413,117.8028,17.82898343601729
8362,8363,68.81782,124.0657,18.41642095353861
8363,8364,70.69194,140.2734,19.732896971892007
8364,8365,66.05342,124.0408,19.98615569051816
8365,8366,72.41769,143.68,19.260267270350205
8366,8367,66.93146,117.7358,18.475800625948875
8367,8368,65.53734,118.2815,19.35951742989527
8368,8369,67.54175,127.8454,19.701342149714783
8369,8370,67.76318,136.177,20.848342377084535
8370,8371,66.14528,113.1378,18.17880520953289
8371,8372,66.70349,117.5526,18.573358848923835
8372,8373,65.09221,133.8826,22.213726938406722
8373,8374,68.49307,131.2102,19.66208898495036
8374,8375,65.16644,94.21964,15.59727655566561
8375,8376,67.50707,127.7961,19.71398437359958
8376,8377,65.76724,100.2388,16.291908068563032
8377,8378,67.14094,124.5368,19.42129534567144
8378,8379,67.34801,139.8293,21.6722485669815
8379,8380,68.64599,129.0105,19.246423507705945
8380,8381,69.94177,125.379,18.018012724298465
8381,8382,67.30477,123.9033,19.22854882918677
8382,8383,68.78142,147.1507,21.866304023963828
8383,8384,66.12327,113.5479,18.25684743553683
8384,8385,66.30368,117.2405,18.74811980908082
8385,8386,69.18567,128.0275,18.80296285136749
8386,8387,66.90853,118.8067,18.656633546146217
8387,8388,68.70313,124.6767,18.568959849920393
8388,8389,71.08677,148.1246,20.60653412805262
8389,8390,65.52597,122.9936,20.13774889269929
8390,8391,66.20537,116.068,18.615786607983125
8391,8392,66.6718,107.6202,17.020203922683116
8392,8393,68.72702,137.0353,20.395424703001662
8393,8394,66.7039,120.6447,19.061677582878563
8394,8395,64.89628,118.8854,19.84468651578072
8395,8396,68.21209,129.5464,19.57302545826864
8396,8397,70.50017,134.0139,18.95504599305865
8397,8398,66.65252,127.2599,20.137880292110587
8398,8399,68.51303,135.6923,20.321893896045136
8399,8400,68.45497,142.98,21.449671669342745
8400,8401,68.61334,110.3751,16.481977377794987
8401,8402,67.78067,116.6516,17.84983928110597
8402,8403,68.61734,130.0152,19.412510193367844
8403,8404,70.42853,142.6604,20.21908578205913
8404,8405,65.45001,108.0995,17.740243464157356
8405,8406,70.69777,119.4805,16.80509322456096
8406,8407,67.28034,111.5318,17.321188234129075
8407,8408,66.4768,129.6186,20.619704644083882
8408,8409,65.08921,125.0064,20.742904717228424
8409,8410,66.56312,119.046,18.888731437590817
8410,8411,65.84797,129.5537,21.004887708408567
8411,8412,69.45763,133.2109,19.41132435970939
8412,8413,70.28788,144.2612,20.527874150436258
8413,8414,65.38017,131.5842,21.640484433549926
8414,8415,66.49187,90.16983,14.337699757746291
8415,8416,67.43263,135.136,20.892296860600595
8416,8417,68.81347,125.0421,18.563705386280358
8417,8418,62.92771,95.73883,16.996503401364183
8418,8419,69.3757,135.4546,19.784921287261827
8419,8420,64.73432,112.0029,18.789508159760366
8420,8421,68.97699,143.0838,21.141573773768112
8421,8422,69.37021,133.1309,19.448592399995793
8422,8423,65.63449,110.4167,18.01879973116748
8423,8424,68.33529,129.8376,19.54635222654586
8424,8425,65.0522,122.3385,20.3233126916684
8425,8426,68.70485,122.1685,18.194485326142978
8426,8427,66.64719,150.0087,23.74149625238505
8427,8428,67.91847,135.8583,20.704546050375303
8428,8429,64.00018,128.5779,22.067811342019453
8429,8430,68.90973,127.6864,18.903354160975763
8430,8431,67.83403,116.6157,17.816283316098488
8431,8432,72.14918,161.6214,21.826866406682015
8432,8433,65.93135,119.386,19.30744426213427
8433,8434,66.35334,121.8461,19.455454495969327
8434,8435,68.14895,130.6059,19.769686547012913
8435,8436,65.85562,124.2612,20.142120173263365
8436,8437,65.85908,126.2855,20.468098286860506
8437,8438,67.61041,111.3166,17.119383419864402
8438,8439,67.74703,131.1387,20.086565152362418
8439,8440,67.43873,118.814,18.36556002566255
8440,8441,68.20254,130.0191,19.649946967088344
8441,8442,67.42837,127.2159,19.670318735824583
8442,8443,69.06903,140.8074,20.74980838994824
8443,8444,67.77306,138.4305,21.187168621504636
8444,8445,67.11898,129.8077,20.256531516953736
8445,8446,69.69668,141.0015,20.405858736612256
8446,8447,62.6775,102.6498,18.369194025762337
8447,8448,67.26069,130.2661,20.242497748188438
8448,8449,70.02024,140.0166,20.07648425504705
8449,8450,67.30077,134.2776,20.841013223562822
8450,8451,69.78242,144.6739,20.885912838156738
8451,8452,68.96031,123.3616,18.236307570040864
8452,8453,68.86806,129.4534,19.188149258259003
8453,8454,67.56025,110.1402,16.96362603625895
8454,8455,65.08546,130.6182,21.676594947304014
8455,8456,67.17754,117.2168,18.25984108899815
8456,8457,69.77675,125.558,18.1291832764517
8457,8458,69.57213,137.4401,19.961730497816035
8458,8459,69.81071,132.9983,19.18480127340579
8459,8460,69.44528,112.1204,16.343854858342606
8460,8461,69.4941,140.3979,20.437137515668926
8461,8462,67.71518,133.3581,20.44573134253344
8462,8463,71.37261,123.5644,17.052400828178847
8463,8464,67.94484,111.4393,16.96995692275508
8464,8465,71.28888,134.7116,18.634456738595645
8465,8466,68.26826,128.6627,19.407532326744008
8466,8467,68.89648,127.3814,18.865454607695817
8467,8468,67.72198,123.9987,19.006981969361767
8468,8469,69.5539,126.974,18.45130776919178
8469,8470,65.2832,130.2877,21.49096288451611
8470,8471,65.05616,118.9465,19.757415915755562
8471,8472,69.57506,125.9928,18.297589222458097
8472,8473,73.95409,145.2695,18.67262484546547
8473,8474,64.67156,131.8694,22.165252399088907
8474,8475,67.41711,135.8198,21.007682673622035
8475,8476,72.83837,143.4551,19.008632773430072
8476,8477,66.35943,147.1762,23.495658248628825
8477,8478,70.21614,134.6977,19.206206880717588
8478,8479,67.76837,135.6669,20.76706616974383
8479,8480,68.21712,123.9896,18.73069202997326
8480,8481,70.10091,140.0683,20.037700052209644
8481,8482,67.59479,118.0146,18.157858083814613
8482,8483,70.12489,132.4516,18.935123753957086
8483,8484,64.55975,128.829,21.729277228187414
8484,8485,69.18894,142.5893,20.93962538568905
8485,8486,64.18631,108.3347,18.485793249506386
8486,8487,67.82633,139.2589,21.280491204324473
8487,8488,67.78211,112.3772,17.195046876938754
8488,8489,68.12769,115.3454,17.470618378614564
8489,8490,66.9149,122.5675,19.243540862543227
8490,8491,69.55254,107.2211,15.581511841441326
8491,8492,67.09352,114.081,17.815888653794584
8492,8493,71.3619,124.5166,17.188966668137073
8493,8494,71.16679,137.383,19.069247969262218
8494,8495,69.36125,133.1983,19.46346617096513
8495,8496,65.62974,116.7798,19.059946823947236
8496,8497,67.50367,153.339,23.65664658344499
8497,8498,71.06365,136.3467,18.980381436781112
8498,8499,66.49246,117.7597,18.72436999450676
8499,8500,69.98023,135.4338,19.441584534464237
8500,8501,66.36915,120.7832,19.276551606913973
8501,8502,65.72799,129.9118,21.139914292243645
8502,8503,67.22453,138.4072,21.530715325000937
8503,8504,69.6795,128.9191,18.666484702577417
8504,8505,66.91326,111.703,17.53863475166763
8505,8506,68.26178,128.2739,19.35255928397793
8506,8507,64.98478,119.1325,19.831806418502584
8507,8508,68.0698,104.76,15.894316823423717
8508,8509,68.61422,136.6399,20.403496561574244
8509,8510,66.30294,132.3913,21.17138155350643
8510,8511,68.38352,142.0639,21.35679868025169
8511,8512,65.93684,130.2864,21.06677948330406
8512,8513,69.26443,144.1251,21.119051897607903
8513,8514,69.85744,132.3308,19.062986056552
8514,8515,67.08825,127.413,19.901056819315848
8515,8516,63.19953,106.8324,18.80315009949014
8516,8517,72.94152,125.7713,16.61832532518462
8517,8518,70.37958,151.8206,21.547291493568327
8518,8519,66.63283,118.6562,18.787510797416118
8519,8520,72.50855,141.1954,18.879801871195145
8520,8521,71.36999,125.1979,17.279099183574925
8521,8522,68.75583,138.7086,20.627170347049407
8522,8523,69.62903,120.2989,17.443606900416377
8523,8524,68.16407,117.9536,17.84660032756296
8524,8525,66.83708,122.0631,19.209001229954474
8525,8526,70.18194,156.4056,22.323222379972858
8526,8527,67.86367,114.9246,17.54258710166902
8527,8528,71.10272,130.4239,18.135940321822755
8528,8529,73.58262,141.6525,18.392004901768228
8529,8530,68.32952,134.7504,20.28937402557016
8530,8531,66.44661,121.6314,19.366688752233994
8531,8532,67.18734,118.6352,18.475406262511616
8532,8533,67.49287,122.4953,18.904228522168815
8533,8534,66.38595,119.4673,19.056889889124196
8534,8535,67.25681,121.2471,18.843178200692602
8535,8536,69.31111,136.4983,19.974543354346213
